Thu Jan 19 17:48:17 2023    profile.dat

         19705733 function calls (16881799 primitive calls) in 2162.912 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      977    0.001    0.000    0.012    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:56(validate_and_convert)
      975    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:67(__post_init__)
      975    0.008    0.000    0.061    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:24(__init__)
      971    0.005    0.000    0.034    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:168(_validate_set)
      962    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\error.py:6(__init__)
      962    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\reader.py:114(get_mark)
   954/52    0.008    0.000    0.027    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:372(_re_parent)
      951    0.001    0.000    0.036    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\BufferedTokenStream.py:109(sync)
      918    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\tree\Tree.py:88(__setattr__)
      912    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
      900    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_settings.py:711(helper)
      898    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\error\ErrorStrategy.py:78(inErrorRecoveryMode)
      875    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\Parser.py:300(getTokenStream)
      874    0.001    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\util.py:907(json_dumps_safer)
      860    0.001    0.000    0.043    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\parser.py:94(check_event)
      834    0.001    0.000    0.001    0.000 {method '_storage' of 'torch._C._TensorBase' objects}
      834    0.004    0.000    0.011    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_tensor.py:251(storage)
      815    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:518(<lambda>)
      815    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_jit_internal.py:1082(is_scripting)
      815    0.004    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\grad_mode.py:126(__init__)
      815    0.003    0.000    0.007    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\grad_mode.py:131(__enter__)
      815    0.003    0.000    0.007    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\grad_mode.py:135(__exit__)
      804    0.009    0.000    0.020    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:183(__init__)
      804    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:491(_parse_local_version)
      804    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:503(_cmpkey)
  804/402    0.005    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_pt_utils.py:126(find_batch_size)
      804    0.004    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:3151(<genexpr>)
      804    0.030    0.000    0.076    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:3131(_pad_across_processes)
      804    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:3195(<genexpr>)
      804    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:3213(<genexpr>)
      804    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:3246(<genexpr>)
      804    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:283(on_prediction_step)
      803    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\Recognizer.py:132(state)
  803/787    0.000    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      798    0.006    0.000    0.044    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_pt_utils.py:86(numpy_pad_and_concatenate)
      798    0.006    0.000    0.054    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_pt_utils.py:104(nested_concat)
      746    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\reader.py:94(prefix)
      743    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:31(_value)
      730    0.000    0.000    0.000    0.000 {method 'data_ptr' of 'torch._C._TensorBase' objects}
      730    0.000    0.000    0.000    0.000 {method 'has_names' of 'torch._C._TensorBase' objects}
      730    0.000    0.000    0.000    0.000 {method 'storage_offset' of 'torch._C._TensorBase' objects}
      730    0.000    0.000    0.000    0.000 {method 'stride' of 'torch._C._TensorBase' objects}
      730    0.002    0.000    0.002    0.000 {built-in method torch._C._has_storage}
      730    0.001    0.000    0.027    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_tensor.py:223(__reduce_ex__)
      730    0.010    0.000    0.026    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_tensor.py:262(_reduce_ex_internal)
      730    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\hooks.py:54(warn_if_has_hooks)
      730    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_namedtensor_internals.py:10(check_serializing_named_tensor)
      730    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\storage.py:467(__len__)
      730    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\storage.py:571(element_size)
      730    0.000    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\storage.py:648(size)
      730    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\storage.py:651(pickle_storage_type)
      730    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:137(_cpu_tag)
      730    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:204(location_tag)
      723    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\resolver.py:143(resolve)
      714    0.001    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:696(_is_interpolation)
      667    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:630(is_dict_annotation)
      649    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\IntervalSet.py:89(__contains__)
      642    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:110(_is_optional)
      640    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
      636    0.002    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:88(__post_init__)
      636    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:364(__init__)
      636    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:724(is_valid_value_annotation)
      636    0.002    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:59(__init__)
      632    0.003    0.000    0.046    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:128(__init__)
      622    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\emitter.py:120(need_more_events)
      622    0.002    0.000    0.064    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\nodes.py:102(_deepcopy_impl)
      620    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      619    0.000    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\py_utils.py:176(_is_dataclass_instance)
      619    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      614    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:78(readline)
      614    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:128(__next__)
      611    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\Parser.py:312(getCurrentToken)
      610    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\pathlib.py:155(splitroot)
      604    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:135(get_token)
      604    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:1416(scan_line_break)
   603/19    0.002    0.000    0.006    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\py_utils.py:180(_asdict_inner)
      601    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      592    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\atn\ATN.py:62(nextTokensNoContext)
      592    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\atn\ATN.py:69(nextTokens)
      592    0.003    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\error\ErrorStrategy.py:204(sync)
      589    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\InputStream.py:62(mark)
      589    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\InputStream.py:65(release)
      572    0.009    0.000    0.340    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\std.py:1455(moveto)
      572    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\utils.py:319(_term_move_up)
      565    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      552    0.001    0.000    0.013    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\omegaconf.py:951(flag_override)
      541    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      540    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:169(<listcomp>)
      518    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\resolver.py:114(ascend_resolver)
      518    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\resolver.py:91(descend_resolver)
      506    0.001    0.000    0.006    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:562(get_target_type_hint)
  506/396    0.008    0.000    0.245    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:524(_set_item_impl)
  504/394    0.006    0.000    0.197    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:62(__init__)
      504    0.002    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:735(_valid_dict_key_annotation_type)
  504/394    0.001    0.000    0.171    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:641(_set_value)
  504/394    0.005    0.000    0.170    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:649(_set_value_impl)
      503    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\BufferedTokenStream.py:205(nextTokenOnChannel)
      503    0.000    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\CommonTokenStream.py:44(adjustSeekIndex)
      499    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1491(invalidate_caches)
      496    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      494    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\ParserRuleContext.py:88(addChild)
      492    0.001    0.000    0.008    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:597(_is_special)
      491    0.001    0.000    0.011    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:64(_get_child)
      486    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
      484    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:693(_is_optional)
      469    0.042    0.000    0.043    0.000 {built-in method nt.stat}
  467/395    0.001    0.000    0.237    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:316(__set_impl)
      460    0.001    0.000    0.005    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:241(_validate_non_optional)
      445    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\ParserRuleContext.py:126(getChildren)
      430    0.002    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\arrow_dataset.py:1643(num_rows)
      430    0.001    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\arrow_dataset.py:2153(__len__)
      425    0.003    0.000    0.037    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\BufferedTokenStream.py:83(consume)
      420    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\serialization.py:1031(_maybe_decode_ascii)
      419    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\dataloader.py:437(_auto_collation)
      416    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\singleton.py:11(__call__)
      415    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\events.py:65(__init__)
      415    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\nodes.py:27(__init__)
      415    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\dataloader.py:441(_index_sampler)
      413    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\singleton.py:16(instance)
      412    0.025    0.000    0.025    0.000 {method 'mean' of 'torch._C._TensorBase' objects}
      411    0.002    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\sampler.py:264(__len__)
      411    0.002    0.000    0.012    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\dataloader.py:453(__len__)
      411    0.001    0.000    0.014    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_utils.py:577(has_length)
  409/305    0.003    0.000    0.081    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\omegaconf.py:994(_node_wrap)
  409/305    0.001    0.000    0.082    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\omegaconf.py:1091(_maybe_wrap)
      408    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\collections\__init__.py:925(__init__)
      408    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\collections\__init__.py:932(__missing__)
      408    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\collections\__init__.py:935(__getitem__)
      408    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\configparser.py:171(__init__)
      408    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\configparser.py:246(__init__)
      408    0.001    0.000    0.005    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\configparser.py:765(get)
      408    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\configparser.py:874(optionxform)
      408    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\configparser.py:1142(_unify_values)
      408    0.001    0.000    0.006    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\utils\data\sampler.py:78(__len__)
  405/351    0.001    0.000    0.153    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:306(__setitem__)
      402    0.014    0.000    0.014    0.000 {method 'repeat' of 'torch._C._TensorBase' objects}
      402    0.007    0.000    0.007    0.000 {method 'unbind' of 'torch._C._TensorBase' objects}
